"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1350","88950","72","233","8094","359.733333"
"2","Grand Theft Auto V","675","59805","73","242","4592","408.177777"
"3","Fortnite","615","34305","49","115","2167","211.414634"
"4","Zula","255","12210","43","83","1535","361.17647"
"5","Slither.io","150","8955","60","86","913","365.2"
"6","Rust","105","3165","22","41","134","76.571428"
"7","Apex Legends","90","3885","34","65","495","330"
"8","Counter-Strike: Global Offensive","75","1950","26","32","261","208.8"
"9","Deceit","60","3600","60","68","328","328"
"10","Travel & Outdoors","60","9750","162","197","454","454"
"11","Pandemic Express: Zombie Escape","45","1710","38","44","117","156"
"12","My Friend Pedro","30","1305","43","58","92","184"
"13","ARK: Survival Evolved","30","1125","37","43","49","98"
