"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","4395","119505","26","90","2900","39.590443"
"2","Bendy and the Ink Machine","330","8985","27","76","289","52.545454"
"3","Just Chatting","210","3105","13","31","250","71.428571"
"4","Apex Legends","180","3930","21","29","70","23.333333"
"5","Inside","165","3600","21","26","67","24.363636"
"6","Overcooked!","45","1290","28","31","15","20"
"7","Antichamber","45","1200","26","28","65","86.666666"
