"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","6945","59115","7","23","1703","14.712742"
"2","Teamfight Tactics","2670","20010","6","14","466","10.47191"
"3","Apex Legends","2550","17625","6","13","502","11.811764"
"4","Just Chatting","480","4335","7","16","94","11.75"
"5","League of Legends","150","750","5","8","38","15.2"
"6","GeoGuessr","120","1275","10","15","35","17.5"
"7","osu!","45","435","10","12","8","10.666666"
"8","Krunker.io","15","210","14","14","4","16"
