"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2625","135240","48","212","4008","91.611428"
"2","Music","825","27765","33","82","753","54.763636"
"3","Twitch Sings","135","4785","35","43","166","73.777777"
