"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 07:58","https://sullygnome.com/channel/itshafu/stream/35108958928","377","3831828","10164","15076","1385","213","57541","8852","Teamfight Tactics"
"2","Tuesday 30th July 2019 09:32","https://sullygnome.com/channel/itshafu/stream/35096252288","433","5098575","11775","16506","1779","245","99318","13699","Teamfight Tactics"
"3","Monday 29th July 2019 07:56","https://sullygnome.com/channel/itshafu/stream/35083281808","574","7577374","13201","17447","2630","269","118435","12147","Teamfight Tactics"
"4","Sunday 28th July 2019 08:44","https://sullygnome.com/channel/itshafu/stream/35071748672","421","5802222","13782","20042","2257","322","75099","10728","Teamfight Tactics"
"5","Saturday 27th July 2019 08:07","https://sullygnome.com/channel/itshafu/stream/35059872704","398","4456008","11196","16770","1801","266","72818","10787","Teamfight Tactics"
"6","Friday 26th July 2019 08:24","https://sullygnome.com/channel/itshafu/stream/35048059200","306","4278798","13983","16375","1568","298","65710","12516","Teamfight Tactics"
"7","Thursday 25th July 2019 08:00","https://sullygnome.com/channel/itshafu/stream/35035909552","480","5443200","11340","18144","2172","263","111341","13495","Teamfight Tactics,The Last of Us"
"8","Wednesday 24th July 2019 08:15","https://sullygnome.com/channel/itshafu/stream/35023660816","525","6353550","12102","19033","2968","329","119537","13281","Teamfight Tactics,The Sims 4"
"9","Tuesday 23rd July 2019 08:02","https://sullygnome.com/channel/itshafu/stream/35011311120","493","6868476","13932","20282","3450","418","116200","14084","Teamfight Tactics"
"10","Monday 22nd July 2019 08:01","https://sullygnome.com/channel/itshafu/stream/34998974208","374","4057152","10848","17024","1442","221","73266","11271","Teamfight Tactics"
"11","Sunday 21st July 2019 08:15","https://sullygnome.com/channel/itshafu/stream/34986980576","405","5499090","13578","19221","2031","290","88875","12696","Teamfight Tactics"
"12","Saturday 20th July 2019 08:02","https://sullygnome.com/channel/itshafu/stream/34973582464","583","7256601","12447","18098","2284","234","109423","11222","Teamfight Tactics"
"13","Friday 19th July 2019 08:02","https://sullygnome.com/channel/itshafu/stream/34960965104","403","4324190","10730","15470","1566","232","71969","10662","Teamfight Tactics"
"14","Thursday 18th July 2019 07:30","https://sullygnome.com/channel/itshafu/stream/34948352032","525","6672750","12710","16224","2474","274","107168","11907","Teamfight Tactics"
"15","Wednesday 17th July 2019 12:03","https://sullygnome.com/channel/itshafu/stream/34937245792","567","7917021","13963","22408","5030","529","158943","16730","Teamfight Tactics"
"16","Tuesday 16th July 2019 08:15","https://sullygnome.com/channel/itshafu/stream/34923273216","465","5332155","11467","14328","1796","224","86160","10770","Teamfight Tactics"
"17","Monday 15th July 2019 08:15","https://sullygnome.com/channel/itshafu/stream/34910942192","135","1092690","8094","10749","406","162","23127","9250","Teamfight Tactics"
"18","Sunday 14th July 2019 07:45","https://sullygnome.com/channel/itshafu/stream/34898535504","375","4363125","11635","15074","1285","197","66011","10155","Teamfight Tactics"
"19","Saturday 13th July 2019 08:15","https://sullygnome.com/channel/itshafu/stream/34886256656","285","2702370","9482","13100","1078","215","48812","9762","Teamfight Tactics"
"20","Friday 12th July 2019 07:59","https://sullygnome.com/channel/itshafu/stream/34873711920","256","2099968","8203","11896","762","179","34981","8230","Teamfight Tactics"
"21","Thursday 11th July 2019 07:59","https://sullygnome.com/channel/itshafu/stream/34861229552","436","4275416","9806","14689","1802","248","73604","10152","Teamfight Tactics"
"22","Wednesday 10th July 2019 08:01","https://sullygnome.com/channel/itshafu/stream/34848768048","449","4045939","9011","13211","1688","225","77260","10301","Teamfight Tactics"
"23","Tuesday 9th July 2019 08:00","https://sullygnome.com/channel/itshafu/stream/34836160624","390","4068090","10431","14001","1787","274","74155","11408","Teamfight Tactics"
"24","Monday 8th July 2019 08:15","https://sullygnome.com/channel/itshafu/stream/34823713088","420","4320960","10288","14376","2677","369","84390","11640","Teamfight Tactics"
"25","Sunday 7th July 2019 08:00","https://sullygnome.com/channel/itshafu/stream/34811355856","435","4694520","10792","15247","2015","277","71879","9914","Teamfight Tactics"
"26","Saturday 6th July 2019 08:00","https://sullygnome.com/channel/itshafu/stream/34798765376","435","5827695","13397","17343","2647","352","98166","13088","Teamfight Tactics"
"27","Friday 5th July 2019 07:49","https://sullygnome.com/channel/itshafu/stream/34786316096","431","4026402","9342","14373","2063","284","78947","10889","Teamfight Tactics"
"28","Thursday 4th July 2019 12:52","https://sullygnome.com/channel/itshafu/stream/34776573216","548","5892096","10752","14781","4677","505","117989","12755","Teamfight Tactics"
"29","Wednesday 3rd July 2019 07:30","https://sullygnome.com/channel/itshafu/stream/34762154912","375","4049250","10798","14336","2479","381","76893","11829","Teamfight Tactics"
"30","Tuesday 2nd July 2019 07:15","https://sullygnome.com/channel/itshafu/stream/34749492304","450","6216750","13815","17602","3380","450","97947","13059","Teamfight Tactics"
"31","Monday 1st July 2019 07:50","https://sullygnome.com/channel/itshafu/stream/34737501568","415","4069075","9805","15998","2877","411","57027","8146","Teamfight Tactics"
