"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Banjo-Tooie","930","10005","11","19","203","13.096774"
"2","Art","660","8790","11","35","233","21.181818"
"3","Wandersong","585","12390","18","135","349","35.794871"
"4","FINAL FANTASY IX","420","4065","8","17","91","13"
"5","Prey","255","3360","13","22","56","13.17647"
"6","Bloodborne","150","2250","15","19","38","15.2"
"7","Splatoon 2","135","2130","15","27","41","18.222222"
"8","Baba is You","90","1005","11","19","37","24.666666"
"9","Celeste","75","660","8","16","26","20.8"
"10","Mario Kart 8","75","1725","23","25","47","37.6"
"11","Below","45","465","10","12","7","9.333333"
"12","Unlisted on Twitch","30","645","21","22","28","56"
"13","Crypt of the NecroDancer","30","225","7","8","0","0"
"14","Super Smash Bros. Ultimate","30","660","22","22","28","56"
