"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Detroit: Become Human","540","9720","17","36","102","11.333333"
"2","Battalion 1944","360","5055","14","25","98","16.333333"
"3","Just Chatting","210","3960","21","34","52","14.857142"
"4","Apex Legends","195","3675","18","24","18","5.538461"
"5","Bloons TD 5","105","1785","16","22","28","16"
"6","League of Legends","105","720","6","10","11","6.285714"
"7","Call of Duty: Black Ops","90","1440","22","31","35","23.333333"
"8","Cuphead","90","2370","26","28","20","13.333333"
"9","Until Dawn","90","960","10","15","14","9.333333"
"10","Counter-Strike: Global Offensive","45","780","17","18","20","26.666666"
"11","Tekken 7","30","345","11","15","25","50"
"12","BioShock Infinite","30","855","28","30","16","32"
"13","Club Penguin","30","930","31","33","15","30"
