"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tomb Raider: The Angel of Darkness","795","82695","104","126","950","71.698113"
"2","Risen","600","26640","43","61","417","41.7"
"3","Tomb Raider","510","28755","53","72","446","52.470588"
"4","Tomb Raider: Anniversary","345","16290","46","67","295","51.304347"
"5","Oddworld: New 'n' Tasty","315","13665","42","53","212","40.380952"
"6","Trine","315","10245","32","42","183","34.857142"
"7","Tomb Raider: The Last Revelation","300","17250","57","70","233","46.6"
"8","Trine 2","270","8550","31","38","191","42.444444"
"9","Oblivion","225","13950","62","75","214","57.066666"
"10","Until Dawn","195","10410","53","58","190","58.461538"
"11","Duke Nukem Forever","195","8130","41","53","142","43.692307"
"12","LEGO City Undercover","180","8760","48","55","153","51"
"13","Lara Croft and the Temple of Osiris","150","5025","33","45","141","56.4"
"14","Tomb Raider III: Adventures of Lara Croft","105","9885","94","98","99","56.571428"
