"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Smash Bros. Ultimate","2850","19905","5","16","330","6.947368"
"2","Super Mario Maker 2","1335","6930","4","13","242","10.876404"
"3","Fortnite","1170","3090","1","8","135","6.923076"
"4","Pokémon: Let's Go, Pikachu!","390","1365","2","8","33","5.076923"
"5","Paladins","300","525","1","4","24","4.8"
"6","Star Wars Battlefront II","210","345","1","3","3","0.857142"
"7","Yu-Gi-Oh! Legacy of the Duelist","45","105","2","3","1","1.333333"
"8","Gears 5","45","45","1","1","24","32"
"9","Grand Theft Auto V","45","45","1","1","0","0"
"10","Crash Team Racing Nitro-Fueled","30","45","1","2","0","0"
"11","Apex Legends","30","30","1","1","0","0"
"12","Unlisted on Twitch","30","45","1","3","7","14"
"13","Left 4 Dead 2","15","15","1","1","0","0"
"14","Mario Kart 8","15","15","1","1","0","0"
"15","Plants vs. Zombies: Garden Warfare 2","15","30","2","2","0","0"
