"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Elder Scrolls V: Skyrim","3030","398205","132","327","8719","172.653465"
"2","Dungeons & Dragons","1530","258855","182","651","6113","239.72549"
"3","The Sinking City","1380","135420","98","268","3376","146.782608"
"4","Minecraft","1155","114945","97","166","3104","161.246753"
"5","VRChat","990","133620","130","270","3580","216.969696"
"6","Teamfight Tactics","975","291165","277","3108","6087","374.584615"
"7","XCOM 2: War of the Chosen","405","38445","94","139","912","135.111111"
"8","Hearthstone","360","20235","57","83","504","84"
"9","Dark Devotion","255","15900","56","79","528","124.235294"
"10","Just Chatting","90","9360","89","162","703","468.666666"
