"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1575","46140","26","69","1910","72.761904"
"2","Teamfight Tactics","795","18945","23","36","587","44.301886"
"3","Marbles on Stream","90","2745","30","39","214","142.666666"
"4","The Jackbox Party Pack 5","75","1920","25","26","40","32"
"5","skribbl.io","45","855","18","20","143","190.666666"
"6","surviv.io","45","990","22","24","61","81.333333"
"7","Overcooked! 2","45","975","21","25","92","122.666666"
"8","Jackbox Party Packs","45","1065","23","28","37","49.333333"
"9","Tetris","30","840","28","33","104","208"
"10","League of Legends","30","645","21","23","21","42"
"11","Dota Underlords","30","645","21","26","16","32"
"12","EpicMafia","15","420","28","28","23","92"
"13","Deceit","15","285","19","19","36","144"
"14","Unlisted on Twitch","15","360","24","24","61","244"
