"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2295","11070","4","12","481","12.575163"
"2","Art","165","750","4","7","16","5.818181"
"3","Unlisted on Twitch","15","30","2","2","0","0"
"4","Krunker","15","75","5","5","0","0"
"5","Just Chatting","15","75","5","5","0","0"
