"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops 4","1575","20130","8","73","381","14.514285"
"2","Apex Legends","855","5550","6","14","264","18.526315"
"3","Grand Theft Auto V","630","9420","15","113","333","31.714285"
"4","Mortal Kombat 11","300","2055","6","10","25","5"
"5","Jackbox Party Packs","285","6555","21","34","84","17.68421"
"6","Mario Kart 8","180","1560","8","12","25","8.333333"
"7","Just Chatting","15","105","7","7","3","12"
