"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2220","309840","113","3060","9288","251.027027"
"2","Just Chatting","1455","87525","54","93","4492","185.237113"
"3","Minecraft","330","17250","53","66","564","102.545454"
"4","The Sims 4","225","19185","84","148","240","64"
"5","Unlisted on Twitch","210","14115","65","77","347","99.142857"
"6","The Jackbox Party Pack 4","60","3075","51","57","179","179"
