"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Star Wars Battlefront II","6030","273750","44","182","7190","71.542288"
"2","MORDHAU","75","2400","32","41","85","68"
