"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","ASMR","2175","57990","23","157","1645","45.37931"
"2","Just Chatting","1065","13635","10","66","728","41.014084"
"3","Grand Theft Auto V","600","9645","15","191","371","37.1"
"4","Overwatch","300","2955","9","25","144","28.8"
"5","Counter-Strike: Global Offensive","135","1335","9","15","105","46.666666"
"6","Apex Legends","120","1125","16","40","80","40"
"7","Visage","105","1170","11","14","35","20"
"8","Fortnite","90","705","7","11","22","14.666666"
"9","Deceit","45","330","7","9","26","34.666666"
"10","Marbles on Stream","45","450","10","13","6","8"
"11","DayZ","30","270","9","11","12","24"
"12","Apex","15","75","5","5","0","0"
"13","Little Nightmares","15","255","17","17","11","44"
