"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Astroneer","1935","1980","0","3","36","1.116279"
"2","ROBLOX","1770","1995","1","3","82","2.779661"
"3","Counter-Strike","1665","2355","1","3","54","1.945945"
"4","Tom Clancy's Ghost Recon: Wildlands","1035","1080","0","3","26","1.507246"
"5","Tom Clancy's Rainbow Six Siege","480","510","1","2","14","1.75"
"6","Project Winter","390","405","0","2","22","3.384615"
"7","ARK: Survival Evolved","315","375","1","2","21","4"
"8","Castle Story","195","210","1","2","1","0.307692"
"9","Dota 2","165","90","0","3","8","2.90909"
"10","Grand Theft Auto V","150","120","0","1","8","3.2"
"11","Ironsight","90","75","0","1","2","1.333333"
