"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Sinking City","2055","34095","15","52","494","14.423357"
"2","Call of Duty: Black Ops 4","1425","15015","10","20","243","10.231578"
"3","Wolfenstein: Youngblood","780","10425","12","26","186","14.307692"
"4","Devil May Cry 5","750","9810","12","23","145","11.6"
"5","Dungeons & Dragons","660","9990","14","23","157","14.272727"
"6","Bloodstained: Ritual of the Night","195","4155","21","39","121","37.230769"
"7","Void Bastards","180","2415","12","23","58","19.333333"
"8","Just Chatting","165","1950","11","15","34","12.363636"
"9","Quiplash","150","2265","12","18","34","13.6"
"10","Brawlhalla","135","1710","12","21","35","15.555555"
"11","Monopoly Plus","105","795","7","9","13","7.428571"
"12","skribbl.io","90","1665","18","21","17","11.333333"
"13","Ultimate Chicken Horse","75","945","12","15","8","6.4"
"14","Poker","60","675","11","14","12","12"
"15","Zynga Poker – Texas Holdem","60","435","7","9","11","11"
"16","Crash Team Racing Nitro-Fueled","45","390","8","10","3","4"
"17","UNO","45","345","7","9","10","13.333333"
"18","Fibbage","45","450","10","11","10","13.333333"
"19","Dungeons & Dragons","30","390","13","16","23","46"
