"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario World","1800","19395","8","38","490","16.333333"
"2","The Legend of Zelda: A Link to the Past","405","4395","10","27","123","18.222222"
"3","Super Mario Maker 2","120","1170","9","15","36","18"
