"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dauntless","1155","1965","1","12","56","2.90909"
"2","Minecraft","795","1770","2","6","39","2.943396"
"3","Fortnite","675","1065","1","4","52","4.622222"
"4","Tom Clancy's Rainbow Six Siege","660","795","0","5","47","4.272727"
"5","Planet Coaster","435","720","1","3","32","4.413793"
"6","Art","360","705","1","5","13","2.166666"
"7","Grand Theft Auto V","345","420","1","3","18","3.130434"
"8","Paladins","330","360","0","2","13","2.363636"
"9","Hunt: Showdown","195","225","0","3","12","3.692307"
"10","Risk of Rain 2","150","180","1","2","10","4"
"11","Apex Legends","75","45","0","1","6","4.8"
"12","Games + Demos","75","150","2","3","4","3.2"
"13","Hollow Knight","60","0","0","0","3","3"
"14","Lethal League","60","30","0","1","0","0"
"15","In Death","45","45","1","1","4","5.333333"
"16","Lethal League Blaze","15","0","0","0","0","0"
"17","SMITE","15","15","1","1","0","0"
