"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fallout: New Vegas","1650","3435","1","6","74","2.690909"
"2","Rust","1185","2355","1","8","38","1.92405"
"3","Dark Souls","885","1530","1","4","48","3.254237"
"4","The Elder Scrolls V: Skyrim","690","1320","1","6","20","1.73913"
"5","Subnautica","345","870","2","5","22","3.826086"
"6","DARK SOULS III","135","210","1","3","2","0.888888"
"7","Resident Evil 7: Biohazard","105","60","0","2","4","2.285714"
"8","Counter-Strike: Global Offensive","90","150","1","2","4","2.666666"
"9","7 Days to Die","75","90","1","2","1","0.8"
"10","League of Legends","45","60","1","2","0","0"
"11","The Binding of Isaac: Repentance","30","30","1","1","1","2"
"12","Naruto to Boruto: Shinobi Striker","30","45","1","2","0","0"
"13","Himno","30","45","1","2","4","8"
"14","Resident Evil 2","30","15","0","1","0","0"
"15","Borderlands 2","15","0","0","0","0","0"
