"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","5520","284085","37","1508","7876","85.608695"
"2","The Forest","45","345","7","9","18","24"
"3","Paladins","30","165","5","6","0","0"
