"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","3795","29730","6","22","1011","15.984189"
"2","Need for Speed: Underground","720","3945","4","10","99","8.25"
"3","Minecraft","255","1770","6","10","67","15.764705"
"4","Fortnite","225","1440","6","9","32","8.533333"
"5","The Isle","195","735","3","6","21","6.461538"
"6","Dauntless","195","1275","6","9","29","8.923076"
"7","Resident Evil","180","1290","7","11","28","9.333333"
"8","League of Legends","180","1410","7","10","45","15"
"9","Just Chatting","15","135","9","9","11","44"
