"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warships: Legends","1575","7890","3","13","120","4.571428"
"2","Apex Legends","105","315","3","5","7","4"
"3","ARK: Survival Evolved","45","90","2","2","2","2.666666"
"4","SMITE","30","90","3","3","5","10"
