"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 19:45","https://sullygnome.com/channel/zqns_tv/stream/35101219600","180","1080","6","9","-2","0","49","15","Grand Theft Auto V"
"2","Tuesday 30th July 2019 07:05","https://sullygnome.com/channel/zqns_tv/stream/35095528224","280","4200","15","114","11","2","239","53","PUBG: BATTLEGROUNDS"
"3","Sunday 28th July 2019 11:16","https://sullygnome.com/channel/zqns_tv/stream/35072618848","254","2032","8","15","7","1","133","29","Grand Theft Auto V"
"4","Monday 22nd July 2019 07:55","https://sullygnome.com/channel/zqns_tv/stream/34998945680","185","1850","10","13","4","1","89","27","PUBG: BATTLEGROUNDS"
"5","Saturday 20th July 2019 21:19","https://sullygnome.com/channel/zqns_tv/stream/34981631712","146","1022","7","14","2","0","66","26","PUBG: BATTLEGROUNDS"
"6","Saturday 20th July 2019 18:31","https://sullygnome.com/channel/zqns_tv/stream/34979604976","149","1341","9","15","4","1","80","32","PUBG: BATTLEGROUNDS"
"7","Saturday 20th July 2019 07:00","https://sullygnome.com/channel/zqns_tv/stream/34973238800","255","1785","7","11","1","0","100","23","PUBG: BATTLEGROUNDS"
"8","Friday 19th July 2019 17:58","https://sullygnome.com/channel/zqns_tv/stream/34965456336","347","2776","8","19","2","0","93","16","PUBG: BATTLEGROUNDS"
"9","Friday 19th July 2019 07:06","https://sullygnome.com/channel/zqns_tv/stream/34960692336","294","2058","7","12","8","1","93","20","PUBG: BATTLEGROUNDS"
"10","Thursday 18th July 2019 22:13","https://sullygnome.com/channel/zqns_tv/stream/34955958032","107","1498","14","21","3","1","49","24","PUBG: BATTLEGROUNDS"
"11","Thursday 18th July 2019 18:28","https://sullygnome.com/channel/zqns_tv/stream/34953373968","197","2364","12","18","1","0","79","24","PUBG: BATTLEGROUNDS"
"12","Thursday 18th July 2019 07:06","https://sullygnome.com/channel/zqns_tv/stream/34948279152","249","2241","9","11","7","1","67","16","PUBG: BATTLEGROUNDS"
