"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","BioShock","615","4980","7","16","34","3.317073"
"2","Games + Demos","600","3840","6","11","23","2.3"
"3","Until Dawn","405","3075","7","10","27","4"
"4","Sekiro: Shadows Die Twice","195","1500","7","12","16","4.923076"
"5","Monster Boy and the Cursed Kingdom","165","1050","6","8","15","5.454545"
"6","Dreams","150","990","6","9","11","4.4"
"7","Rocket League","150","1590","10","14","12","4.8"
"8","Overwatch","150","1125","7","14","21","8.4"
"9","KILL la KILL: IF","90","1155","11","17","15","10"
"10","Streets of Rogue","60","720","12","13","15","15"
"11","Just Chatting","15","90","6","6","3","12"
"12","Fantasy Blacksmith","15","180","12","12","3","12"
