"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Quake Champions","7425","169125","21","142","11555","93.373737"
"2","Fallout 3","1500","6450","3","9","389","15.56"
"3","Counter-Strike: Global Offensive","990","5130","4","12","226","13.696969"
