"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 6th July 2019 11:11","https://sullygnome.com/channel/crazedkingofsalt/stream/34799932608","784","3136","4","12","7","0","153","10","Ultimate Fishing Simulator,Just Chatting"
"2","Monday 1st July 2019 22:01","https://sullygnome.com/channel/crazedkingofsalt/stream/34744766976","164","328","2","4","0","0","7","2","Microsoft Flight Simulator X"
