"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Ball FighterZ","4170","2219895","522","1019","35664","513.151079"
"2","Visage","375","198810","575","972","2262","361.92"
"3","Bully","330","150510","454","546","1845","335.454545"
"4","Cuphead","285","102120","358","447","1446","304.421052"
"5","Super Mario Maker 2","270","154350","546","974","2035","452.222222"
"6","Super Seducer 2","255","109425","428","476","1252","294.588235"
"7","Catherine","255","138840","543","663","1726","406.117647"
"8","Guilty Gear Xrd: Rev 2","165","96825","597","796","1715","623.636363"
"9","Yakuza 0","75","41985","559","626","350","280"
"10","Sonic Mania","75","31605","421","447","537","429.6"
"11","The Last of Us","60","30420","507","548","523","523"
"12","Unlisted on Twitch","60","32835","545","576","706","706"
"13","Just Chatting","60","28665","477","532","530","530"
"14","G-Force","45","39630","880","920","756","1008"
"15","Sonic the Fighters","30","25020","834","852","411","822"
"16","Street Fighter III: 3rd Strike","30","22110","737","741","411","822"
"17","Destroy All Humans!","15","11160","744","744","583","2332"
