"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 19:55","https://sullygnome.com/channel/sizophren/stream/35115073984","155","153605","991","1557","152","55","10534","3830","Grand Theft Auto V"
"2","Monday 29th July 2019 19:30","https://sullygnome.com/channel/sizophren/stream/35088766496","120","333360","2778","3378","671","298","23638","10505","Grand Theft Auto V"
"3","Friday 26th July 2019 13:56","https://sullygnome.com/channel/sizophren/stream/35050026976","64","127104","1986","2806","103","82","7040","5632","Grand Theft Auto V,Just Chatting"
"4","Thursday 25th July 2019 23:37","https://sullygnome.com/channel/sizophren/stream/35043898496","98","239806","2447","3705","151","86","7224","4128","Just Chatting"
"5","Thursday 25th July 2019 15:07","https://sullygnome.com/channel/sizophren/stream/35038551760","353","477256","1352","5218","1709","284","22041","3673","Grand Theft Auto V,Just Chatting"
"6","Monday 22nd July 2019 16:53","https://sullygnome.com/channel/sizophren/stream/35002603520","157","246176","1568","4063","196","71","13729","4992","Grand Theft Auto V"
"7","Sunday 21st July 2019 11:41","https://sullygnome.com/channel/sizophren/stream/34988199904","364","146692","403","589","121","19","10915","1746","Counter-Strike: Global Offensive,Just Chatting,Immortal Redneck"
"8","Friday 19th July 2019 09:57","https://sullygnome.com/channel/sizophren/stream/34961527216","123","155103","1261","2126","186","82","8302","3689","Grand Theft Auto V"
"9","Tuesday 16th July 2019 10:48","https://sullygnome.com/channel/sizophren/stream/34924126976","102","213180","2090","2711","291","166","7909","4519","Grand Theft Auto V"
"10","Monday 15th July 2019 15:13","https://sullygnome.com/channel/sizophren/stream/34913667104","62","119598","1929","2681","111","111","3032","3032","Grand Theft Auto V"
"11","Friday 12th July 2019 14:15","https://sullygnome.com/channel/sizophren/stream/34876051376","165","238095","1443","2372","411","137","14180","4726","Grand Theft Auto V"
"12","Wednesday 10th July 2019 10:58","https://sullygnome.com/channel/sizophren/stream/34849667328","62","40610","655","930","82","65","2375","1900","Just Chatting"
"13","Tuesday 9th July 2019 17:26","https://sullygnome.com/channel/sizophren/stream/34840350224","154","277508","1802","3371","486","176","15432","5611","Grand Theft Auto V"
"14","Tuesday 9th July 2019 10:15","https://sullygnome.com/channel/sizophren/stream/34836739744","180","292860","1627","2366","384","118","16410","5049","Just Chatting,Grand Theft Auto V"
"15","Monday 8th July 2019 11:27","https://sullygnome.com/channel/sizophren/stream/34824794576","168","239904","1428","1998","287","95","14300","4766","Just Chatting,Grand Theft Auto V"
"16","Sunday 7th July 2019 12:38","https://sullygnome.com/channel/sizophren/stream/34813084400","292","484720","1660","2882","641","128","22627","4525","Just Chatting,Grand Theft Auto V"
"17","Saturday 6th July 2019 18:36","https://sullygnome.com/channel/sizophren/stream/34803960848","159","160113","1007","1312","262","95","8209","2985","Grand Theft Auto V,Just Chatting"
"18","Friday 5th July 2019 13:16","https://sullygnome.com/channel/sizophren/stream/34788216144","269","396506","1474","2893","330","73","18563","4125","Just Chatting,Grand Theft Auto V"
"19","Thursday 4th July 2019 14:30","https://sullygnome.com/channel/sizophren/stream/34777214416","255","367200","1440","3755","300","66","18887","4197","Just Chatting,Grand Theft Auto V"
"20","Wednesday 3rd July 2019 11:30","https://sullygnome.com/channel/sizophren/stream/34763446592","75","68025","907","1356","53","35","4994","3329","Just Chatting"
"21","Tuesday 2nd July 2019 09:45","https://sullygnome.com/channel/sizophren/stream/34750181280","165","293370","1778","3048","373","124","14638","4879","Just Chatting,Grand Theft Auto V"
"22","Monday 1st July 2019 11:28","https://sullygnome.com/channel/sizophren/stream/34738595360","212","243588","1149","1541","217","62","10082","2880","Just Chatting,Grand Theft Auto V"
