"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 15:45","https://sullygnome.com/channel/mctampon/stream/35074670624","270","0","0","4","0","0","20","4","Dead by Daylight"
"2","Thursday 25th July 2019 15:15","https://sullygnome.com/channel/mctampon/stream/35038644224","75","0","0","1","-1","0","1","0","Counter-Strike: Global Offensive"
"3","Wednesday 24th July 2019 17:45","https://sullygnome.com/channel/mctampon/stream/35027860592","75","0","0","2","0","0","7","4","F1 2019"
"4","Tuesday 23rd July 2019 17:00","https://sullygnome.com/channel/mctampon/stream/35014982048","75","0","0","1","0","0","3","2","Counter-Strike: Global Offensive"
"5","Thursday 18th July 2019 17:00","https://sullygnome.com/channel/mctampon/stream/34952307648","15","15","1","2","0","0","0","0","Counter-Strike: Global Offensive"
"6","Saturday 13th July 2019 18:15","https://sullygnome.com/channel/mctampon/stream/34891096928","240","240","1","5","1","0","29","6","DiRT Rally,F1 2019,Grand Theft Auto V"
"7","Saturday 13th July 2019 09:00","https://sullygnome.com/channel/mctampon/stream/34886594336","75","0","0","2","0","0","2","1","F1 2019,Friday the 13th: The Game"
"8","Friday 12th July 2019 19:00","https://sullygnome.com/channel/mctampon/stream/34879006736","90","0","0","1","1","0","1","0","F1 2019"
"9","Thursday 11th July 2019 20:30","https://sullygnome.com/channel/mctampon/stream/34866151456","0","0","1","1","0","0","0","0","F1 2019"
"10","Thursday 11th July 2019 16:00","https://sullygnome.com/channel/mctampon/stream/34864379968","135","0","0","1","0","0","3","1","Friday the 13th: The Game,PUBG: BATTLEGROUNDS,Teamfight Tactics"
"11","Wednesday 10th July 2019 17:30","https://sullygnome.com/channel/mctampon/stream/34852979120","75","0","0","3","0","0","4","2","F1 2019"
"12","Tuesday 9th July 2019 20:00","https://sullygnome.com/channel/mctampon/stream/34842120880","30","90","3","3","0","0","4","5","Friday the 13th: The Game"
"13","Tuesday 9th July 2019 13:45","https://sullygnome.com/channel/mctampon/stream/34838099504","75","75","1","3","0","0","5","3","PUBG: BATTLEGROUNDS,Teamfight Tactics"
"14","Monday 8th July 2019 18:30","https://sullygnome.com/channel/mctampon/stream/34828667552","90","0","0","2","0","0","2","1","Friday the 13th: The Game,Counter-Strike: Global Offensive"
"15","Sunday 7th July 2019 13:30","https://sullygnome.com/channel/mctampon/stream/34813323552","45","45","1","3","1","1","6","6","F1 2019"
"16","Saturday 6th July 2019 23:00","https://sullygnome.com/channel/mctampon/stream/34806864064","30","0","0","0","0","0","0","0","Business Tour"
"17","Saturday 6th July 2019 21:45","https://sullygnome.com/channel/mctampon/stream/34806183584","0","0","1","1","0","0","0","0","Totally Reliable Delivery Service"
"18","Saturday 6th July 2019 20:15","https://sullygnome.com/channel/mctampon/stream/34804965552","15","15","1","1","0","0","1","2","Totally Reliable Delivery Service"
"19","Saturday 6th July 2019 19:45","https://sullygnome.com/channel/mctampon/stream/34804847376","0","0","0","0","0","0","0","0","Totally Reliable Delivery Service"
"20","Friday 5th July 2019 21:00","https://sullygnome.com/channel/mctampon/stream/34792718080","45","45","1","3","0","0","4","4","Totally Reliable Delivery Service"
"21","Thursday 4th July 2019 18:30","https://sullygnome.com/channel/mctampon/stream/34779279728","225","225","1","2","1","0","3","0","Friday the 13th: The Game"
"22","Thursday 4th July 2019 15:00","https://sullygnome.com/channel/mctampon/stream/34777423088","105","105","1","2","0","0","5","2","Friday the 13th: The Game,F1 2019"
"23","Wednesday 3rd July 2019 18:15","https://sullygnome.com/channel/mctampon/stream/34767014800","210","210","1","3","0","0","10","2","Friday the 13th: The Game"
"24","Tuesday 2nd July 2019 21:45","https://sullygnome.com/channel/mctampon/stream/34756875920","0","0","1","1","0","0","0","0","Friday the 13th: The Game"
"25","Tuesday 2nd July 2019 13:30","https://sullygnome.com/channel/mctampon/stream/34751628816","315","0","0","4","1","0","12","2","F1 2019"
"26","Monday 1st July 2019 19:15","https://sullygnome.com/channel/mctampon/stream/34742506640","30","30","1","1","0","0","1","1","F1 2019"
"27","Monday 1st July 2019 17:45","https://sullygnome.com/channel/mctampon/stream/34741829664","0","0","0","0","0","0","0","0","F1 2019"
"28","Monday 1st July 2019 10:30","https://sullygnome.com/channel/mctampon/stream/34738259600","60","0","0","1","0","0","1","0","F1 2019"
