"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Games + Demos","420","69000","159","251","1452","207.428571"
"2","Earth Defense Force 5","375","49620","132","160","845","135.2"
"3","The Jackbox Party Pack 5","285","40980","142","171","982","206.736842"
"4","Dead by Daylight","255","66510","298","841","1957","460.470588"
"5","Resident Evil 5","240","35880","150","196","607","151.75"
"6","Corpse Party","240","34245","142","220","1070","267.5"
"7","Resident Evil 6","240","35505","145","178","524","131"
"8","FINAL FANTASY XIV ONLINE","225","16875","75","97","535","142.666666"
"9","Kindergarten","195","55770","286","328","823","253.230769"
"10","Sea of Thieves","180","22440","124","147","397","132.333333"
"11","Sea of Solitude","180","19635","109","135","509","169.666666"
"12","Visage","165","32445","196","312","617","224.363636"
"13","The Sinking City","165","20535","123","144","528","192"
"14","Draugen","135","20790","154","172","353","156.888888"
"15","Spooky's Jump Scare Mansion: HD Renovation","120","21945","189","249","531","265.5"
"16","Wolfenstein: Youngblood","90","10650","118","139","299","199.333333"
"17","Slime Rancher","75","7425","99","115","403","322.4"
"18","The Blackout Club","45","13665","303","318","284","378.666666"
"19","Use Your Words","30","4500","150","151","273","546"
