"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","2505","93270","36","69","1421","34.035928"
"2","Super Mario Sunshine","2055","72330","33","68","1565","45.69343"
"3","Fire Emblem: Three Houses","660","19785","30","40","299","27.181818"
"4","Luigi's Mansion","585","18420","29","72","287","29.435897"
"5","The Messenger","570","18450","31","55","405","42.631578"
"6","Super Smash Bros. Ultimate","390","18075","43","60","256","39.384615"
"7","FINAL FANTASY VII","375","12840","34","50","259","41.44"
"8","Super Metroid","150","3780","25","33","100","40"
"9","Resident Evil 2","120","2070","17","25","67","33.5"
"10","Mega Man Zero 3","75","1980","26","30","35","28"
"11","FINAL FANTASY XIV ONLINE","60","3945","65","74","82","82"
"12","The Legend of Zelda: Ocarina of Time","30","795","26","29","9","18"
