"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1770","9600","4","12","192","6.508474"
"2","Batman: Arkham Knight","1080","5100","4","10","103","5.722222"
"3","Grand Theft Auto V","945","3810","4","8","67","4.253968"
"4","The Legend of Zelda: Breath of the Wild","735","5790","7","46","213","17.387755"
"5","The Witcher 3: Wild Hunt","705","2415","3","14","86","7.319148"
"6","Minecraft","540","2310","3","9","130","14.444444"
"7","Tom Clancy's Rainbow Six Siege","195","795","3","7","39","12"
"8","Beat Saber","165","840","5","9","44","16"
"9","Guitar Hero III: Legends of Rock","165","765","4","10","31","11.272727"
"10","VRChat","120","510","4","6","18","9"
"11","Marvel's Spider-Man","90","240","2","4","6","4"
"12","Vampyr","90","495","5","7","9","6"
"13","Just Chatting","45","180","4","7","10","13.333333"
"14","Batman: Arkham Asylum","45","105","2","3","3","4"
"15","Ultimate Spider-Man","45","120","2","4","6","8"
"16","Spider-Man: Far From Home Virtual Reality","15","105","7","7","11","44"
"17","Rust","15","60","4","4","7","28"
"18","Counter-Strike: Global Offensive","15","0","0","0","5","20"
"19","Realm Royale Reforged","15","75","5","5","9","36"
"20","Sea of Thieves","15","60","4","4","3","12"
"21","Far Cry 5","15","15","1","1","0","0"
