"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Poker","195","1080","5","9","31","9.538461"
"2","FTL: Faster Than Light","180","660","3","6","20","6.666666"
"3","Talk Shows & Podcasts","150","660","4","6","22","8.8"
"4","Mutant Year Zero: Road to Eden","90","225","2","5","15","10"
"5","TrackMania 2: Stadium","90","285","3","4","18","12"
