"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","675","334335","281","2642","136855","12164.888888"
"2","Overwatch","360","10935","26","78","2519","419.833333"
"3","Will to Live Online","345","135675","393","1416","41701","7252.347826"
"4","The Elder Scrolls Online","285","141960","451","1610","54276","11426.526315"
"5","Dead by Daylight","225","31425","106","409","15127","4033.866666"
"6","The Legend of Zelda: Breath of the Wild","210","1890","9","13","46","13.142857"
"7","Late Shift","195","271665","1397","3350","47451","14600.307692"
"8","PUBG: BATTLEGROUNDS","180","167220","575","2017","82741","27580.333333"
"9","Sea of Thieves","180","735","4","7","21","7"
"10","Paladins","180","8985","49","70","5163","1721"
"11","Unlisted on Twitch","135","1710","10","25","23093","10263.555555"
"12","7 Days to Die","135","67215","497","763","22708","10092.444444"
"13","Oxenfree","105","390","3","6","9","5.142857"
"14","Kholat","90","7860","87","110","3796","2530.666666"
"15","Super Mario Maker 2","90","810","9","11","13","8.666666"
"16","Monster Hunter: World","75","315","4","7","8","6.4"
"17","Destiny 2","60","77835","1297","2452","30914","30914"
