"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 17th July 2019 03:15","https://sullygnome.com/channel/toxiclord/stream/34934093968","330","2310","7","14","5","0","130","23","Metin2"
"2","Tuesday 16th July 2019 10:00","https://sullygnome.com/channel/toxiclord/stream/34923834048","780","780","1","4","-1","0","26","1","League of Legends"
"3","Monday 15th July 2019 12:45","https://sullygnome.com/channel/toxiclord/stream/34912410112","600","600","1","3","0","0","16","1","League of Legends"
"4","Wednesday 3rd July 2019 10:30","https://sullygnome.com/channel/toxiclord/stream/34763054624","30","30","1","1","0","0","1","1","League of Legends"
