"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Kenshi","1500","114810","76","135","1777","71.08"
"2","Getting Over It with Bennett Foddy","1170","81165","67","132","1307","67.025641"
"3","Cities: Skylines","420","31590","73","114","545","77.857142"
"4","Teamfight Tactics","390","22275","58","73","330","50.76923"
"5","Rise of Industry","300","21780","70","89","256","51.2"
"6","RimWorld","210","15720","55","99","189","54"
"7","Oxygen Not Included","165","23055","139","349","597","217.090909"
"8","Food & Drink","135","8055","56","68","85","37.777777"
"9","Automachef","120","7170","59","70","135","67.5"
"10","Two Point Hospital","120","7815","65","85","165","82.5"
