"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dark Souls","2550","18960","6","42","701","16.494117"
"2","DARK SOULS II: Scholar of the First Sin","1140","7515","6","16","140","7.368421"
"3","Hollow Knight","645","5415","7","22","140","13.023255"
"4","Dying Light","345","2115","6","11","68","11.826086"
"5","Borderlands","315","2400","7","28","150","28.571428"
"6","Nioh","270","2085","7","12","50","11.111111"
"7","Divinity: Original Sin II","255","2295","9","16","40","9.411764"
"8","Overwatch","180","2565","14","28","55","18.333333"
"9","Tom Clancy's Rainbow Six Siege","135","435","2","6","37","16.444444"
"10","Super Smash Bros. Ultimate","120","495","6","11","20","10"
"11","Hellblade: Senua's Sacrifice","105","405","3","6","4","2.285714"
"12","BattleBlock Theater","90","420","4","8","14","9.333333"
"13","Resident Evil Zero","75","150","2","3","14","11.2"
"14","Dead by Daylight","60","495","8","10","3","3"
"15","Pokémon: Let's Go, Pikachu!","45","240","5","6","5","6.666666"
