"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","3015","450720","147","282","26860","534.527363"
"2","Fortnite","765","84855","110","145","4220","330.980392"
"3","Ori and the Blind Forest","435","26010","61","98","2493","343.862068"
"4","Hunt: Showdown","345","42210","121","166","2616","454.956521"
"5","Just Chatting","330","31305","95","155","4785","870"
"6","Visage","225","20625","91","112","1010","269.333333"
"7","Minecraft","180","29865","165","186","1594","531.333333"
"8","Last Day of June","165","14805","89","120","717","260.727272"
"9","Tom Clancy's Rainbow Six Siege","135","14835","102","200","525","233.333333"
"10","osu!","120","14355","114","139","3102","1551"
"11","What Remains of Edith Finch","105","9450","90","117","518","296"
"12","Ball 3D","90","15795","175","189","567","378"
"13","Gartic","90","12585","139","156","2023","1348.666666"
"14","Words On Stream","15","1785","119","119","425","1700"
