"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Warcraft III","4920","91560","16","242","3592","43.804878"
"2","Age of Mythology","285","1815","6","11","208","43.789473"
"3","Assassin's Creed Odyssey","45","105","2","4","10","13.333333"
