"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1620","177885","104","167","20401","755.592592"
"2","UNO","570","71865","115","196","5474","576.210526"
"3","The Jackbox Party Pack 4","165","18765","118","127","2524","917.818181"
"4","Travel & Outdoors","150","14220","94","121","1506","602.4"
"5","The Evil Within","135","11715","86","96","576","256"
"6","League of Legends","120","16950","141","157","2457","1228.5"
"7","Dear Esther","120","8685","72","85","220","110"
"8","Eastshade","75","7440","99","109","522","417.6"
"9","The Jackbox Party Pack 5","45","4080","90","97","182","242.666666"
"10","Super Friends Party","15","1515","101","101","490","1960"
