"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Divinity: Original Sin II","2010","9810","4","12","362","10.80597"
"2","Graveyard Keeper","915","3195","3","6","107","7.016393"
"3","Dead In Vinland","825","2850","3","8","146","10.618181"
"4","Battlefleet Gothic: Armada 2","675","3795","5","11","89","7.911111"
"5","Elite: Dangerous","480","2085","3","8","46","5.75"
"6","iRacing","330","1635","4","9","46","8.363636"
"7","Two Point Hospital","240","570","2","3","32","8"
"8","Road Redemption","225","750","3","5","37","9.866666"
"9","Just Chatting","210","630","2","5","15","4.285714"
"10","Streets of Rogue","165","495","3","4","31","11.272727"
"11","Gladiator School","120","390","3","6","16","8"
"12","Tabletop Simulator","105","390","3","6","25","14.285714"
"13","Hero Siege","30","120","4","6","4","8"
"14","Unlisted on Twitch","15","60","4","4","5","20"
