"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 24th July 2019 01:01","https://sullygnome.com/channel/laughlovelindy/stream/35020515184","119","1190","10","15","2","1","44","22","Dungeons &amp; Dragons"
"2","Tuesday 23rd July 2019 02:36","https://sullygnome.com/channel/laughlovelindy/stream/35009113264","69","897","13","17","0","0","18","18","Dungeons &amp; Dragons"
"3","Tuesday 23rd July 2019 01:03","https://sullygnome.com/channel/laughlovelindy/stream/35008139424","87","957","11","12","-1","0","23","15","Dungeons &amp; Dragons"
"4","Wednesday 17th July 2019 01:01","https://sullygnome.com/channel/laughlovelindy/stream/34932689888","134","2010","15","22","2","0","55","24","Dungeons &amp; Dragons"
"5","Tuesday 16th July 2019 01:02","https://sullygnome.com/channel/laughlovelindy/stream/34920139584","133","1596","12","16","2","0","32","14","Dungeons &amp; Dragons"
"6","Saturday 13th July 2019 14:00","https://sullygnome.com/channel/laughlovelindy/stream/34888574432","120","960","8","14","0","0","22","9","Tabletop RPGs"
"7","Saturday 13th July 2019 00:05","https://sullygnome.com/channel/laughlovelindy/stream/34882322768","160","1760","11","16","3","1","41","14","Tabletop RPGs"
"8","Wednesday 10th July 2019 01:01","https://sullygnome.com/channel/laughlovelindy/stream/34845544352","134","1876","14","24","3","1","67","26","Dungeons &amp; Dragons"
"9","Tuesday 9th July 2019 01:02","https://sullygnome.com/channel/laughlovelindy/stream/34833016192","133","931","7","9","1","0","22","9","Dungeons &amp; Dragons"
"10","Friday 5th July 2019 03:31","https://sullygnome.com/channel/laughlovelindy/stream/34784770480","269","3766","14","21","0","0","63","14","Mass Effect: Andromeda"
"11","Wednesday 3rd July 2019 01:01","https://sullygnome.com/channel/laughlovelindy/stream/34759168240","119","1547","13","26","0","0","68","30","Dungeons &amp; Dragons"
"12","Tuesday 2nd July 2019 01:02","https://sullygnome.com/channel/laughlovelindy/stream/34746639360","133","1330","10","14","0","0","39","17","Dungeons &amp; Dragons"
