"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike","510","2175","3","8","130","15.294117"
"2","Football Manager 2019","345","2070","4","14","89","15.47826"
"3","Minecraft","210","900","4","7","62","17.714285"
"4","World of Warcraft","75","135","1","4","7","5.6"
"5","Motorsport Manager","30","90","3","3","4","8"
"6","Battalion Legacy","15","15","1","1","3","12"
