"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","990","91245","78","154","6491","393.393939"
"2","Tom Clancy's Rainbow Six Siege","915","91860","100","157","3006","197.114754"
"3","MORDHAU","525","51750","98","127","2021","230.971428"
"4","Dark Souls","510","54090","100","141","1637","192.588235"
"5","Overwatch","450","43830","96","125","1864","248.533333"
"6","Wolfenstein: Youngblood","435","41385","95","135","1574","217.103448"
"7","Insurgency: Sandstorm","240","21930","91","113","906","226.5"
"8","DOOM II: Hell on Earth","165","15900","92","123","577","209.818181"
"9","DOOM","75","5250","70","88","495","396"
"10","Risk of Rain 2","60","6750","112","118","210","210"
