"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","2730","16920","5","17","715","15.714285"
"2","Teamfight Tactics","1860","7275","3","13","348","11.225806"
"3","EA Sports FC Online","900","7080","6","25","371","24.733333"
"4","Just Chatting","705","3465","4","9","418","35.574468"
"5","Hearthstone","615","2895","4","9","124","12.09756"
"6","MapleStory","255","1470","5","9","40","9.411764"
"7","Heroes of the Storm","195","675","3","6","34","10.461538"
"8","League of Legends","150","705","5","9","30","12"
"9","Minecraft","105","480","4","6","18","10.285714"
"10","Dead by Daylight","90","495","5","10","21","14"
