"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 28th July 2019 04:25","https://sullygnome.com/channel/historic_shots/stream/35070245616","335","1675","5","10","3","0","19","3","PUBG: BATTLEGROUNDS"
"2","Thursday 25th July 2019 23:40","https://sullygnome.com/channel/historic_shots/stream/35043928912","200","1000","5","7","0","0","6","1","PUBG: BATTLEGROUNDS"
"3","Tuesday 23rd July 2019 23:04","https://sullygnome.com/channel/historic_shots/stream/35019257376","296","1480","5","10","2","0","16","3","PUBG: BATTLEGROUNDS"
"4","Sunday 21st July 2019 04:58","https://sullygnome.com/channel/historic_shots/stream/34985645856","647","1941","3","11","1","0","18","1","Unlisted on Twitch"
"5","Friday 19th July 2019 00:31","https://sullygnome.com/channel/historic_shots/stream/34957415792","179","716","4","7","0","0","10","3","PUBG: BATTLEGROUNDS"
"6","Wednesday 17th July 2019 00:30","https://sullygnome.com/channel/historic_shots/stream/34932346208","195","1755","9","20","6","1","45","12","PUBG: BATTLEGROUNDS"
"7","Sunday 14th July 2019 02:51","https://sullygnome.com/channel/historic_shots/stream/34896485696","459","1836","4","8","1","0","19","2","PUBG: BATTLEGROUNDS"
"8","Thursday 11th July 2019 23:10","https://sullygnome.com/channel/historic_shots/stream/34869291456","260","1300","5","8","-1","0","17","3","PUBG: BATTLEGROUNDS"
"9","Tuesday 9th July 2019 23:15","https://sullygnome.com/channel/historic_shots/stream/34844280416","255","765","3","6","0","0","15","3","PUBG: BATTLEGROUNDS"
"10","Sunday 7th July 2019 04:25","https://sullygnome.com/channel/historic_shots/stream/34809836016","455","2730","6","11","2","0","20","2","PUBG: BATTLEGROUNDS"
"11","Friday 5th July 2019 01:42","https://sullygnome.com/channel/historic_shots/stream/34783917168","333","1998","6","12","0","0","25","4","PUBG: BATTLEGROUNDS"
"12","Thursday 4th July 2019 00:51","https://sullygnome.com/channel/historic_shots/stream/34771536496","69","138","2","6","0","0","5","4","PUBG: BATTLEGROUNDS"
"13","Wednesday 3rd July 2019 00:08","https://sullygnome.com/channel/historic_shots/stream/34758598448","187","748","4","6","0","0","4","1","PUBG: BATTLEGROUNDS"
