"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Mushroom Wars 2","2640","10260","3","10","161","3.65909"
"2","Mortal Kombat 11","1125","5775","4","11","77","4.106666"
"3","Street Fighter V","975","6090","5","13","114","7.015384"
"4","Rocket League","585","1635","2","5","30","3.076923"
"5","Super Smash Bros. Ultimate","165","615","3","5","7","2.545454"
"6","Overwatch","150","465","3","7","8","3.2"
"7","Mutant Year Zero: Road to Eden","105","615","5","8","8","4.571428"
"8","Words On Stream","90","240","2","6","6","4"
"9","SMITE","60","210","3","4","9","9"
"10","Valkyria Chronicles","60","510","8","12","20","20"
"11","Overcooked! 2","45","120","2","4","3","4"
"12","Just Chatting","30","15","0","1","0","0"
"13","Killer Instinct 2","30","105","3","4","1","2"
"14","Killer Instinct","30","30","1","2","2","4"
"15","Dota Underlords","15","0","0","0","0","0"
