"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","8145","71595","8","15","796","5.86372"
"2","Overwatch","3525","23970","6","15","384","6.53617"
"3","Hunt: Showdown","1425","7335","4","11","176","7.410526"
"4","The Blackout Club","1020","8895","8","13","94","5.529411"
"5","PUBG: BATTLEGROUNDS","960","7125","6","12","79","4.9375"
"6","American Fugitive","330","2310","6","9","20","3.636363"
"7","Alien: Isolation","300","1815","5","12","31","6.2"
"8","Apex Legends","285","1755","6","10","23","4.842105"
"9","Deathgarden: BLOODHARVEST","270","1140","3","7","53","11.777777"
"10","Just Chatting","255","2130","8","11","27","6.352941"
"11","SCUM","135","1380","10","14","27","12"
"12","Ratz Instagib","90","345","3","5","13","8.666666"
"13","MORDHAU","60","405","6","8","7","7"
"14","Pandemic Express: Zombie Escape","60","450","7","10","13","13"
"15","Project Winter","45","300","6","8","6","8"
