"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 06:45","https://sullygnome.com/channel/stealthshampoo/stream/35108511136","165","990","6","10","0","0","28","9","Pokémon Trading Card Game,Just Chatting"
"2","Wednesday 31st July 2019 03:54","https://sullygnome.com/channel/stealthshampoo/stream/35107276432","81","162","2","4","0","0","9","6","Just Chatting"
"3","Tuesday 23rd July 2019 06:00","https://sullygnome.com/channel/stealthshampoo/stream/35010615408","105","630","6","10","-2","-1","19","9","Just Chatting"
"4","Friday 19th July 2019 07:45","https://sullygnome.com/channel/stealthshampoo/stream/34960786848","120","600","5","8","-1","0","11","4","Just Chatting"
"5","Thursday 18th July 2019 06:15","https://sullygnome.com/channel/stealthshampoo/stream/34947979248","90","270","3","7","0","0","7","4","Just Chatting"
"6","Wednesday 17th July 2019 05:58","https://sullygnome.com/channel/stealthshampoo/stream/34935278000","167","668","4","11","-6","-2","19","6","Just Chatting"
"7","Saturday 13th July 2019 06:38","https://sullygnome.com/channel/stealthshampoo/stream/34885810672","97","582","6","9","-2","-1","7","4","Just Chatting"
"8","Friday 12th July 2019 07:15","https://sullygnome.com/channel/stealthshampoo/stream/34873371376","105","630","6","8","-2","-1","13","6","Just Chatting"
"9","Thursday 11th July 2019 07:15","https://sullygnome.com/channel/stealthshampoo/stream/34861004096","90","540","6","12","-2","-1","15","8","Just Chatting"
"10","Thursday 11th July 2019 04:15","https://sullygnome.com/channel/stealthshampoo/stream/34859980880","60","180","3","6","2","1","7","5","Just Chatting"
"11","Sunday 7th July 2019 06:45","https://sullygnome.com/channel/stealthshampoo/stream/34810807024","45","90","2","5","0","0","4","4","Just Chatting"
"12","Saturday 6th July 2019 06:31","https://sullygnome.com/channel/stealthshampoo/stream/34798320656","299","2093","7","13","-1","0","43","8","Just Chatting"
"13","Friday 5th July 2019 08:00","https://sullygnome.com/channel/stealthshampoo/stream/34786346112","30","0","0","1","0","0","2","2","Just Chatting"
