"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","915","2715","1","8","209","13.704918"
"2","Counter-Strike: Global Offensive","375","735","2","5","68","10.88"
"3","Grand Theft Auto V","345","1170","2","6","89","15.47826"
"4","Apex Legends","285","660","1","7","64","13.473684"
"5","Just Chatting","75","105","1","2","4","3.2"
