"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1710","14640","7","24","305","10.701754"
"2","Apex Legends","870","9225","9","29","188","12.965517"
"3","Marbles on Stream","645","7545","11","22","287","26.697674"
"4","Sea of Thieves","285","3360","11","20","71","14.947368"
"5","Just Chatting","120","795","7","11","45","22.5"
"6","Friday the 13th: The Game","75","645","8","10","19","15.2"
"7","BeamNG.drive","60","375","6","7","7","7"
"8","Dead by Daylight","45","345","7","9","10","13.333333"
"9","World of Warcraft","45","135","3","5","2","2.666666"
"10","The Jackbox Party Pack 5","45","465","10","11","23","30.666666"
"11","The Jackbox Party Pack 2","30","435","14","15","14","28"
"12","Squad","30","555","18","22","16","32"
"13","State of Decay 2","15","135","9","9","7","28"
