"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","1500","4530","2","6","50","2"
"2","Apex Legends","945","2460","2","7","31","1.968253"
"3","Minecraft","120","180","1","3","4","2"
