"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1155","6840","5","15","53","2.753246"
"2","Rust","240","570","2","4","8","2"
"3","Hell Let Loose","105","330","3","6","11","6.285714"
"4","NHL 19","30","90","3","3","0","0"
"5","Old School RuneScape","30","210","7","7","6","12"
