"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","810","1575","1","18","101","7.481481"
"2","League of Legends","150","45","1","2","3","1.2"
