"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 17:00","https://sullygnome.com/channel/taytosan/stream/35099666032","135","135","1","4","0","0","26","10","Poker"
"2","Saturday 27th July 2019 16:15","https://sullygnome.com/channel/taytosan/stream/35063205552","105","105","1","3","1","0","10","5","Poker"
"3","Thursday 25th July 2019 17:45","https://sullygnome.com/channel/taytosan/stream/35040085248","165","0","0","3","0","0","7","2","Just Chatting,Poker"
"4","Tuesday 23rd July 2019 20:45","https://sullygnome.com/channel/taytosan/stream/35017558896","15","15","1","1","0","0","0","0","Just Chatting"
"5","Sunday 21st July 2019 20:45","https://sullygnome.com/channel/taytosan/stream/34993377184","105","210","2","5","0","0","1","0","Just Chatting"
"6","Sunday 21st July 2019 13:02","https://sullygnome.com/channel/taytosan/stream/34988764000","148","444","3","6","0","0","13","5","Poker"
"7","Sunday 21st July 2019 11:45","https://sullygnome.com/channel/taytosan/stream/34988176800","60","60","1","2","0","0","0","0","Unlisted on Twitch"
"8","Saturday 20th July 2019 11:00","https://sullygnome.com/channel/taytosan/stream/34974545552","60","0","0","0","0","0","0","0","League of Legends"
"9","Thursday 18th July 2019 17:30","https://sullygnome.com/channel/taytosan/stream/34952705568","225","0","0","2","0","0","10","2","Poker"
"10","Wednesday 17th July 2019 18:30","https://sullygnome.com/channel/taytosan/stream/34940899280","255","255","1","3","2","0","20","4","Poker"
"11","Sunday 14th July 2019 11:46","https://sullygnome.com/channel/taytosan/stream/34899954416","389","778","2","7","1","0","33","4","Poker"
"12","Monday 8th July 2019 16:30","https://sullygnome.com/channel/taytosan/stream/34827015120","0","0","0","0","0","0","0","0","Poker"
"13","Saturday 6th July 2019 19:15","https://sullygnome.com/channel/taytosan/stream/34804304224","90","180","2","6","0","0","7","4","Poker"
"14","Saturday 6th July 2019 18:15","https://sullygnome.com/channel/taytosan/stream/34803648992","15","15","1","1","0","0","0","0","Poker"
