"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","1305","19935","14","25","421","19.356321"
"2","Pokémon: Let's Go, Pikachu!","1185","19425","16","30","328","16.607594"
"3","The Jackbox Party Pack 5","1140","18180","15","24","383","20.157894"
"4","Super Smash Bros. Ultimate","1125","15180","13","24","294","15.68"
"5","Pokémon: Diamond/Pearl","690","10470","14","22","227","19.73913"
"6","Pokémon Ultra Sun/Ultra Moon","630","8820","13","23","153","14.571428"
"7","Pokémon Emerald","600","9105","14","22","198","19.8"
"8","Pokémon HeartGold/SoulSilver","555","7275","12","20","199","21.513513"
"9","Stardew Valley","195","3645","18","22","69","21.230769"
"10","Just Chatting","165","1905","9","17","10","3.636363"
"11","Pokémon Platinum","135","2250","16","23","72","32"
