"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","6540","393780","58","153","12297","112.816513"
"2","osu!","135","4575","25","52","269","119.555555"
"3","Destiny 2","60","2055","34","40","101","101"
