"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike","1455","14220","8","18","1069","44.082474"
"2","Dota Underlords","1425","15000","10","19","1232","51.873684"
"3","Apex Legends","195","1575","8","15","91","28"
"4","Unlisted on Twitch","165","1785","11","17","118","42.90909"
"5","Just Chatting","90","1095","12","14","70","46.666666"
