"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","165","405","1","4","23","8.363636"
"2","Fortnite","150","270","1","3","4","1.6"
"3","Just Chatting","60","165","2","4","3","3"
"4","Minecraft","45","135","3","4","3","4"
"5","Counter-Strike: Global Offensive","45","45","1","1","1","1.333333"
