"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","4890","16470","2","13","753","9.239263"
"2","Apex Legends","75","60","0","2","9","7.2"
