"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Phoenix Wright: Ace Attorney Trilogy HD","225","1740","7","10","34","9.066666"
"2","Beat Saber","165","2010","12","31","68","24.727272"
"3","Titanfall 2","105","600","5","9","17","9.714285"
