"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","1995","29070","13","39","1606","48.300751"
"2","Jackbox Party Packs","1725","34485","19","33","1624","56.486956"
"3","The Evil Within 2","765","9480","11","18","275","21.568627"
"4","Hearthstone","660","9105","12","23","523","47.545454"
"5","Just Chatting","615","10005","14","27","395","38.536585"
"6","The Witcher 3: Wild Hunt","345","3915","11","21","210","36.521739"
"7","The Jackbox Party Pack 4","270","5565","20","30","375","83.333333"
"8","Counter-Strike: Global Offensive","120","1440","12","16","120","60"
"9","Food & Drink","90","1140","12","19","53","35.333333"
"10","Left 4 Dead 2","75","885","11","15","54","43.2"
